Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Chile,Country_China,Country_Colombia,Country_Croatia,Country_Czechia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_N.Ireland,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_nan
Marco John,32,72,Spirited,5679,7.7,2036-06-30,29500.0,,Germany (Bundesliga),Bundesliga,2034-12-31,33.0,11,13,14,13,14,13,14,14,13,12,12,13,13,15,12,12,11,13,11,9,12,11,12,11,6,13,7,7,15,10,12,14,13,13,10,13,,7.13,15,Not set,- - -,15,0,Germany,542.0,31.98631074606434,0.013689253935660506,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yasser Larouci,34,69,Fairly Determined,5678,0.16499999999999998,2036-06-30,6750.0,2.8,Algeria (League 1),Algerian League 1,2034-05-21,3.4,11,12,10,10,11,13,12,9,12,12,13,10,13,15,11,9,9,10,9,6,13,11,6,9,6,12,9,9,7,10,6,10,11,11,7,12,,7.08,17 (1),Not set,- - -,18,0,Algeria,542.0,33.37303216974675,0.6269678302532512,4.0,426.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Odel Offiah,32,72,Fairly Professional,5676,6.3,2036-06-30,11250.0,8.5,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-06-30,18.5,10,12,10,10,13,12,8,8,9,12,12,9,12,14,12,13,13,15,13,12,16,14,5,9,6,12,8,11,6,12,4,13,11,12,6,11,,6.84,14 (2),Not set,- - -,16,0,France,542.0,31.482546201232033,0.5174537987679672,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mateo Ponte,31,70,Fairly Determined,5671,0.6050000000000001,2035-12-31,7000.0,0.076,Brazil (Second Division),Brazilian National Second Division,2032-04-30,1.8,12,13,12,9,12,12,10,8,13,11,12,10,13,16,14,9,9,12,14,10,13,13,5,11,4,13,11,9,15,13,3,15,12,12,6,13,Bid,-,-,Not set,- - -,0,0,Brazil,360.0,28.31690622861054,2.6830937713894594,4.0,446.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Victor Camacho,24,72,Model Citizen,5666,71.5,2039-06-30,125000.0,41.5,England (Premier Division),English Premier Division,2034-09-01,47.0,10,12,17,9,13,13,15,14,12,12,12,11,12,15,17,15,14,14,16,11,16,17,3,11,4,14,8,7,6,12,7,12,14,12,7,13,,7.05,24,Not set,- - -,24,0,England,1637.0,23.655030800821354,0.34496919917864477,0.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Siaka Diarrassouba,19,72,Perfectionist,5664,48.5,2038-06-30,29000.0,8.5,Italy (Serie A),Italian Serie A,2034-01-31,7.0,15,14,17,12,11,13,9,3,14,13,12,12,12,16,14,11,11,15,15,13,15,16,8,9,9,12,13,10,4,11,12,16,16,13,6,8,,6.94,11 (4),Not set,- - -,15,0,Italy,1272.0,18.071868583162217,0.9281314168377823,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lubos Chovan,26,70,Light-Hearted,5656,0.55,2038-06-30,7000.0,,Netherlands (Eredivisie),Eredivisie,2034-09-01,5.0,13,8,13,5,8,11,14,4,10,10,11,8,13,5,18,14,6,14,13,11,13,15,1,12,3,14,4,4,14,8,2,6,13,8,4,9,Unh,7.00,0 (3),Not set,- - -,3,0,Netherlands,1272.0,25.655030800821354,0.34496919917864477,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Denzel Hall,33,69,Fairly Determined,5655,0.006,2035-06-30,4600.0,,Netherlands (Keuken Kampioen Divisie),Keuken Kampioen Divisie,2034-04-04,9.75,15,12,12,9,12,12,14,5,9,12,13,8,11,15,12,11,6,12,13,9,15,10,7,11,5,12,4,6,12,11,7,12,14,13,5,8,Wnt,6.50,0 (2),Listed,- - -,2,1,Netherlands,176.0,32.24435318275154,0.75564681724846,4.0,438.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Moussa Diarra,34,72,Balanced,5652,0.0,,,,Mali,-,,4.4,15,14,13,11,12,12,8,12,12,12,12,11,12,14,8,10,13,9,9,9,13,8,5,10,6,12,12,5,11,12,2,14,12,13,4,10,FrA,-,-,Not set,- - -,0,0,Mali,,,,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jayden Bogle,34,70,Fairly Loyal,5636,0.004999999999999999,2035-06-30,2700.0,,England (Sky Bet League Two),Sky Bet League Two,2033-08-09,6.0,11,12,11,12,13,12,14,8,12,12,13,12,14,14,10,13,8,9,8,7,16,10,8,10,9,13,9,5,10,12,7,13,13,12,7,13,Ret,7.07,20 (3),Not set,- - -,23,0,England,176.0,32.5927446954141,1.4072553045859,3.0,373.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jon Pacheco,33,72,Balanced,5625,0.005,2035-06-30,8000.0,,Netherlands (Eredivisie),Eredivisie,2033-07-07,11.5,14,14,11,12,14,12,12,12,7,13,14,13,13,5,7,10,14,8,5,4,16,6,7,9,7,11,14,9,10,13,8,13,13,11,9,9,Lst,7.10,1,Listed,- - -,1,1,Netherlands,176.0,31.50239561943874,1.4976043805612593,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yusuf Özdemir,33,71,Fairly Professional,5619,0.093,2035-06-30,1500.0,,Türkiye (1. League),Turkish 1. League,2034-07-31,1.2,8,12,14,10,13,12,11,9,8,12,13,9,17,11,12,12,12,11,11,7,14,11,10,11,9,12,6,11,8,11,10,9,13,11,11,9,,7.14,21,Not set,- - -,21,0,Türkiye,176.0,32.56741957563313,0.432580424366872,4.0,435.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mattia Zanotti,31,70,Fairly Professional,5608,,2036-06-30,82000.0,5.25,Italy (Serie A),Italian Serie A,2033-01-01,6.0,15,14,14,11,15,15,9,12,12,13,13,12,14,14,13,12,4,15,13,9,15,13,5,10,6,11,7,6,12,13,5,12,13,12,7,12,,6.78,18,Not set,- - -,18,0,Italy,542.0,28.99041752224504,2.0095824777549622,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bryan Reynolds,33,75,Balanced,5607,0.6599999999999999,2035-12-31,42500.0,1.5,U.S.A. (MLS),Major League Soccer,2033-07-09,8.5,7,12,11,11,14,12,12,5,11,12,11,11,12,12,9,10,12,12,7,6,13,9,6,10,10,13,10,9,7,10,5,12,12,10,9,12,,-,-,Not set,- - -,0,0,U.S.A.,360.0,31.507871321013006,1.4921286789869952,3.0,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Joseph Nduquidi,30,74,Fairly Determined,5603,10.65,2037-06-30,40500.0,4.6,Türkiye (Super League),Turkish Super League,2034-07-08,25.5,12,14,12,12,13,12,8,12,9,13,12,14,12,15,13,14,15,13,13,12,14,12,7,10,8,13,11,12,6,12,8,12,12,13,10,8,,6.98,21,Not set,- - -,21,0,Türkiye,907.0,29.50444900752909,0.49555099247091033,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mehdi Dorval,33,69,Balanced,5591,250.003,2036-06-30,3600.0,,Algeria (League 1),Algerian League 1,2034-03-21,1.9,9,12,10,8,11,12,7,8,12,12,12,12,11,9,11,11,10,7,8,6,13,9,5,9,6,10,10,8,10,12,6,10,11,12,8,13,,7.28,23 (2),Not set,- - -,25,0,Algeria,542.0,32.20602327173169,0.7939767282683093,3.0,426.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Henrik Kruschke,26,72,Resolute,5584,28.5,2037-06-30,85000.0,3.7,Germany (Bundesliga),Bundesliga,2032-07-05,3.0,11,12,15,10,14,16,9,8,13,14,10,12,13,15,17,17,14,14,15,13,15,13,4,10,4,12,9,6,11,12,2,13,13,14,4,9,,6.61,17,Not set,- - -,17,0,Germany,907.0,23.49760438056126,2.5023956194387407,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Achraf Hakimi,36,71,Resolute,5584,0.35750000000000004,2037-06-30,8250.0,,Portugal (Premier League),Portuguese Premier League,2035-01-03,87.0,14,13,12,13,12,13,13,10,16,12,12,13,12,15,10,13,9,13,10,7,17,11,6,6,13,15,7,12,12,12,12,13,14,14,9,17,,7.03,18,Not set,- - -,18,0,Portugal,907.0,35.99452429842574,0.0054757015742642025,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Adrià Altimira,33,68,Fairly Professional,5572,0.014,2035-06-30,11750.0,,Spain (First Division),Spanish First Division,2033-07-23,4.4,13,12,12,11,10,13,9,9,11,10,12,10,13,12,13,10,5,10,11,6,16,13,7,10,6,13,8,7,9,13,7,12,13,12,7,11,Wnt,-,-,Listed,- - -,0,1,Spain,176.0,31.546201232032853,1.4537987679671458,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Diogo Travassos,30,69,Balanced,5568,25.0,2037-06-30,57000.0,31.5,England (Premier Division),English Premier Division,2032-07-12,32.5,15,15,12,11,14,14,13,14,11,13,12,10,11,14,15,11,5,14,14,11,14,13,9,10,6,13,6,7,11,12,8,12,14,12,5,12,,6.67,4 (4),Not set,- - -,8,0,England,907.0,27.516769336071185,2.4832306639288158,3.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Esquerdinha,28,70,Fairly Determined,5558,27.0,2038-12-31,55000.0,10.75,Brazil (First Division),Brazilian National First Division,2034-12-31,25.0,7,13,10,12,12,14,15,14,14,14,12,12,11,15,18,15,7,15,14,13,14,16,9,13,6,12,11,8,12,11,9,10,13,13,4,12,Inj,-,-,Not set,- - -,0,0,Brazil,1456.0,27.98631074606434,0.013689253935660506,4.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carlos Zapata,26,68,Professional,5548,134.0,2039-06-30,220000.0,35.0,Italy (Serie A),Italian Serie A,2034-12-18,82.0,9,14,9,11,15,16,11,13,13,18,15,12,16,15,16,13,3,15,17,12,11,15,5,9,7,13,10,7,5,14,4,12,14,10,2,13,,6.77,19,Not set,- - -,19,0,Italy,1637.0,25.95071868583162,0.049281314168377825,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Álvaro Carrillo,32,72,Fairly Determined,5547,6.8,2036-06-30,24500.0,0.275,England (Sky Bet Championship),Sky Bet Championship,2033-06-25,8.25,10,13,11,13,15,12,7,16,13,15,11,12,13,17,11,14,12,13,14,13,16,12,11,8,6,11,14,5,11,13,7,14,11,11,6,9,Wnt,6.83,25,Not set,- - -,25,0,England,542.0,30.469541409993155,1.5304585900068446,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hélder Sá,32,74,Fairly Professional,5541,2.775,2036-06-30,6500.0,0.9,Netherlands (Eredivisie),Eredivisie,2034-01-05,0.7,12,13,14,13,15,13,9,11,11,12,13,11,12,14,11,11,14,11,12,12,14,12,7,10,6,12,9,7,10,12,7,13,12,13,8,9,Inj,6.84,18,Not set,- - -,18,0,Netherlands,542.0,31.000684462696782,0.999315537303217,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stefan Bloch,29,72,Fairly Determined,5541,1.375,2036-06-30,16750.0,2.6,Germany (Bundesliga 2),Bundesliga 2,2032-03-17,2.1,11,13,10,8,14,13,8,12,9,14,11,9,13,17,13,9,13,14,12,13,15,13,6,9,5,11,10,6,13,14,3,12,10,8,4,10,,6.84,12,Not set,- - -,12,0,Germany,542.0,26.196440793976727,2.8035592060232717,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David Čolina,34,69,Balanced,5521,0.00775,2035-06-30,2500.0,,Portugal (Second League),Portuguese Second League,2034-01-03,4.8,12,12,12,11,12,12,13,6,12,12,12,11,14,12,8,9,7,12,8,6,13,11,9,9,7,14,7,11,16,11,9,12,12,13,7,12,Ret,7.08,17,Not set,- - -,17,0,Portugal,176.0,32.99520876112252,1.0047912388774811,3.0,430.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jošt Urbančič,33,68,Fairly Determined,5520,0.0375,2035-06-30,2200.0,,Slovenia (First League),Slovenian First League,2033-07-16,0.75,12,13,10,11,13,12,8,6,11,13,13,10,11,15,8,6,4,10,8,7,14,9,9,9,7,11,7,10,9,11,6,12,11,12,5,11,,6.76,29 (1),Not set,- - -,30,0,Slovenia,176.0,31.527036276522928,1.4729637234770705,4.0,455.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Simon Walde,30,73,Resolute,5516,1.9249999999999998,2036-06-30,35500.0,1.3,Germany (Bundesliga),Bundesliga,2033-08-02,1.1,11,13,12,11,14,12,11,8,13,12,12,11,12,15,13,14,14,13,13,12,14,13,7,11,6,12,10,8,14,13,5,13,12,12,5,12,Wnt,6.92,16,Not set,- - -,16,0,Germany,542.0,28.573579739904176,1.4264202600958247,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eren Elmalı,34,71,Fairly Determined,5510,0.044,2035-06-30,7750.0,1.5,Türkiye (Super League),Turkish Super League,2033-09-29,30.5,12,12,14,12,14,12,8,8,10,12,13,9,14,15,11,13,12,13,12,12,15,12,10,9,5,11,9,8,9,11,2,11,12,12,8,13,Ret,6.67,1 (2),Not set,- - -,3,0,Türkiye,176.0,32.732375085557834,1.267624914442163,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Lewis Hall,30,70,Fairly Determined,5500,1.2,2036-06-30,21000.0,,Germany (Bundesliga),Bundesliga,2034-07-01,31.0,10,12,14,15,14,12,9,10,10,9,12,12,14,15,8,12,7,13,12,11,14,14,9,9,8,12,6,11,7,8,12,12,12,12,14,14,Wnt,7.10,0 (2),By request,- - -,2,1,Germany,542.0,29.485284052019164,0.5147159479808351,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
