Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Bosnia & Herzegovina,Country_Brazil,Country_China,Country_Colombia,Country_Croatia,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Tunisia,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_nan
Fernando,26,76,Spirited,5455,48.5,2038-06-30,57000.0,6.25,Spain (First Division),Spanish First Division,2032-09-19,9.75,16,15,9,12,14,13,7,10,8,13,12,12,15,15,17,18,16,16,15,14,13,14,2,11,7,9,12,6,6,13,2,15,12,13,4,5,Wnt,7.06,19,By request,- - -,19,1,Spain,1272.0,23.7056810403833,2.294318959616701,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Bashir Humphreys,31,73,Spirited,5446,3.25,2036-06-30,13750.0,2.3,England (Sky Bet Championship),Sky Bet Championship,2034-06-29,2.9,10,12,11,12,13,12,9,11,7,12,11,10,12,15,12,11,15,14,13,13,14,12,5,8,6,11,12,5,7,12,5,12,12,11,4,8,,6.84,14 (1),Not set,- - -,15,0,England,542.0,30.479808350444902,0.5201916495550992,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lee Seon-Ho,22,74,Balanced,5439,1.305,2038-06-30,25000.0,4.6,Germany (Bundesliga),Bundesliga,2033-09-01,4.1,10,11,16,14,13,11,10,13,6,13,17,10,16,11,12,13,13,11,13,13,15,13,7,9,6,12,11,6,4,12,6,16,13,16,5,4,Int,6.75,6,Not set,- - -,6,0,Germany,1272.0,20.65571526351814,1.3442847364818618,3.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tiago Djaló,34,75,Resolute,5431,0.0875,2035-06-30,21000.0,2.2,Belgium (Jupiler Pro League),Jupiler Pro League,2033-08-12,13.25,14,14,13,10,13,11,6,13,8,14,10,11,11,15,8,13,15,10,10,12,16,11,4,8,5,12,13,10,10,13,3,14,12,10,6,9,Wnt,6.65,2 (2),Not set,- - -,4,0,Belgium,176.0,32.600958247775495,1.3990417522245038,4.0,491.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Modibo Sagnan,35,74,Balanced,5427,0.009,2036-06-30,4500.0,,Italy (Serie B),Italian Serie B,2034-07-22,14.0,14,11,15,10,12,10,10,8,6,12,11,7,15,12,8,10,16,8,11,13,16,7,4,9,7,12,13,7,7,13,4,14,11,11,6,5,,6.74,18 (1),Not set,- - -,19,0,Italy,542.0,34.54277891854894,0.45722108145106094,3.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
João Paulo,33,74,Resolute,5427,3.0,2035-12-31,58000.0,35.5,Brazil (First Division),Brazilian National First Division,2032-07-23,30.5,11,12,13,13,13,12,9,7,7,13,15,10,12,15,12,12,15,13,12,12,14,13,6,6,5,11,10,5,9,15,8,17,13,11,6,9,,-,-,Not set,- - -,0,0,Brazil,360.0,30.54688569472964,2.4531143052703626,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Armel Bella-Kotchap,33,75,Ambitious,5422,1.77,2035-06-30,47000.0,8.5,England (Sky Bet Championship),Sky Bet Championship,2033-04-23,17.25,10,13,12,10,12,11,9,10,6,14,13,10,14,13,9,13,16,13,10,13,9,12,4,9,6,12,14,6,8,14,4,14,12,13,6,7,,6.87,2 (1),Not set,- - -,3,0,England,176.0,31.297056810403834,1.702943189596167,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Julián Malatini,33,75,Determined,5409,0.044,2035-12-31,7500.0,,Norway (First Division),Norwegian First Division,2034-08-13,10.5,10,13,14,9,13,14,10,11,10,13,14,11,10,18,8,10,14,10,10,9,14,10,5,10,7,11,12,9,11,13,4,13,10,12,5,9,,7.23,6,Not set,- - -,6,0,Norway,360.0,32.60301163586585,0.39698836413415467,4.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Renzo Malanca,31,74,Ambitious,5392,0.825,2035-06-30,58000.0,5.5,England (Premier Division),English Premier Division,2031-06-30,8.25,11,14,12,13,14,13,7,9,8,14,12,8,13,15,13,14,15,13,14,14,16,15,5,5,5,9,14,7,7,12,6,13,10,10,8,7,Wnt,6.93,3 (1),Not set,- - -,4,0,England,176.0,27.48186173853525,3.5181382614647503,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Valtýr Már Hrólfsson,25,77,Fairly Professional,5386,0.75,2036-06-30,19500.0,1.7,Italy (Serie A),Italian Serie A,2033-07-29,2.6,17,8,9,10,13,11,8,11,7,12,19,9,17,12,12,14,18,13,14,12,11,11,3,7,5,11,10,6,3,12,2,12,11,10,3,8,Wnt,-,-,By request,- - -,0,1,Italy,542.0,23.562628336755647,1.4373716632443532,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thomas Beelen,33,75,Balanced,5373,2.09,2036-06-30,12250.0,,Portugal (Premier League),Portuguese Premier League,2033-07-12,5.5,14,14,14,13,13,13,8,12,12,13,14,12,14,12,10,12,14,9,11,9,13,9,10,8,6,12,12,4,5,12,10,12,11,14,4,9,,6.89,13,Not set,- - -,13,0,Portugal,542.0,31.5160848733744,1.483915126625599,3.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ould Sangaré,26,74,Fairly Professional,5366,3.525,2037-06-30,19000.0,3.2,Spain (First Division),Spanish First Division,2033-09-01,4.9,5,14,16,12,14,14,6,9,10,14,16,10,15,12,13,16,17,14,14,14,13,11,1,6,4,8,7,2,3,14,2,12,11,8,1,2,,6.83,11 (2),Not set,- - -,13,0,Spain,907.0,24.65571526351814,1.3442847364818618,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Joshua Rawlins,30,72,Perfectionist,5355,0.30250000000000005,2037-06-30,3400.0,,Portugal (Premier League),Portuguese Premier League,2034-08-24,1.5,15,11,12,10,13,11,13,11,11,12,11,10,14,14,13,12,13,13,12,11,16,14,6,11,5,9,6,6,10,12,5,10,9,11,3,9,,6.10,1 (3),Not set,- - -,4,0,Portugal,907.0,29.633127994524298,0.3668720054757016,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Aitor Paredes,34,73,Balanced,5338,0.0,,,,Spain,-,,1.6,10,13,12,12,14,12,7,9,9,13,13,12,13,11,9,6,13,8,9,10,13,9,7,7,7,12,13,6,8,13,7,13,14,14,7,8,Ret,-,-,Not set,- - -,0,0,Spain,,,,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Aurel Jusufi,23,70,Professional,5336,1.3225,2039-06-30,20500.0,1.9,Germany (Bundesliga),Bundesliga,2034-07-13,1.8,16,13,19,11,14,13,10,9,9,16,13,12,10,17,12,15,4,12,14,15,15,11,5,8,2,9,12,11,4,15,8,12,12,14,5,5,,6.54,8 (1),Not set,- - -,9,0,Germany,1637.0,22.51813826146475,0.48186173853524983,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ronnie Edwards,31,71,Resolute,5336,29.0,2036-06-30,64000.0,41.0,England (Sky Bet Championship),Sky Bet Championship,2030-06-11,43.0,12,15,13,15,14,14,8,14,11,15,12,13,13,15,14,14,11,13,14,12,14,13,3,10,6,16,12,6,5,13,5,14,13,15,5,7,Wnt,6.91,22,By request,- - -,22,1,England,542.0,26.430527036276523,4.569472963723477,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Elyaz,29,77,Balanced,5328,38.0,2039-06-30,65000.0,4.2,Netherlands (Eredivisie),Eredivisie,2034-12-13,7.25,12,13,10,12,15,15,8,8,11,14,8,9,10,14,16,12,17,16,12,12,17,14,2,4,5,11,15,5,7,15,1,13,11,10,1,10,,7.02,26,Not set,- - -,26,0,Netherlands,1637.0,28.93702943189596,0.06297056810403832,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ben Cabango,34,75,Fairly Professional,5322,0.6050000000000001,2036-12-31,16500.0,4.1,U.S.A. (MLS),Major League Soccer,2033-05-03,3.7,14,14,16,9,15,12,7,13,5,15,12,9,13,13,8,6,14,8,10,13,13,8,3,5,7,9,15,4,8,15,3,16,8,11,4,6,,-,-,Not set,- - -,0,0,U.S.A.,726.0,32.32443531827516,1.675564681724846,4.0,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
William Bianda,34,72,Fairly Ambitious,5305,0.00775,2035-06-30,6750.0,,Netherlands (Eredivisie),Eredivisie,2034-07-10,5.25,11,12,13,10,14,11,8,8,8,13,12,8,13,10,11,13,14,11,10,11,15,12,5,6,5,10,12,7,5,12,5,14,10,12,4,7,Ret,6.67,7,Not set,- - -,7,0,Netherlands,176.0,33.50992470910335,0.49007529089664614,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Di'Shon Bernard,34,74,Fairly Sporting,5305,0.05,2035-06-30,6250.0,0.205,England (Sky Bet Championship),Sky Bet Championship,2034-07-02,2.4,13,12,14,11,11,11,5,10,6,13,11,10,13,13,10,9,14,10,10,10,16,11,2,8,3,10,10,5,7,11,3,11,11,12,4,6,Ret,6.20,1,Listed,- - -,1,1,England,176.0,33.488021902806295,0.5119780971937029,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David Vaillant Mindombe,33,72,Balanced,5292,0.03,2035-06-30,6000.0,0.1,England (Sky Bet Championship),Sky Bet Championship,2034-07-16,8.0,13,13,12,10,15,14,6,10,8,14,8,4,9,7,10,11,12,12,9,12,13,10,4,7,4,11,9,2,4,13,1,13,9,8,5,3,Lst,6.58,4 (1),Listed,- - -,5,1,England,176.0,32.526351813826146,0.4736481861738535,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Haruki Uehara,27,76,Light-Hearted,5289,52.0,2037-06-30,115000.0,52.0,England (Premier Division),English Premier Division,2033-07-21,49.5,13,13,14,12,14,14,8,14,9,16,10,11,13,15,15,15,16,14,13,13,13,14,5,11,2,12,15,2,9,13,9,12,14,11,2,8,Inj,6.97,18,Not set,- - -,18,0,England,907.0,25.54072553045859,1.45927446954141,3.0,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Omar Rekik,33,73,Balanced,5288,,2036-06-30,2800.0,,Tunisia (Ligue 1),Ligue Professionnelle 1,2034-07-10,4.1,12,12,11,11,13,11,11,11,10,12,11,11,9,9,8,10,12,9,9,9,12,8,4,7,4,12,10,9,5,11,5,12,10,10,5,6,,6.94,24 (1),Not set,- - -,25,0,Tunisia,542.0,32.50992470910335,0.49007529089664614,3.0,442.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Filippo Mané,29,74,Resolute,5288,21.25,2037-06-30,34000.0,2.7,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-05-21,11.0,13,13,12,12,14,12,12,13,9,13,11,12,12,16,14,13,16,15,14,13,12,13,1,11,6,12,15,7,7,13,2,13,12,13,5,8,,6.84,18,Not set,- - -,18,0,France,907.0,27.373716632443532,1.626283367556468,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lassine Keita,30,72,Balanced,5287,1.4249999999999998,2036-12-31,1400.0,,Norway (First Division),Norwegian First Division,2033-09-07,0.525,12,12,13,12,13,11,9,11,8,12,12,11,11,14,12,12,12,15,12,13,14,14,3,7,5,9,11,4,6,13,3,13,10,10,4,5,,6.93,24,Not set,- - -,24,0,Norway,726.0,28.67214236824093,1.3278576317590691,3.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ryotaro Tsunoda,35,73,Balanced,5279,0.0,,,,Japan,-,,5.5,14,12,11,12,13,15,7,5,7,12,9,8,12,13,5,7,13,5,8,5,16,5,7,4,6,11,11,9,6,14,2,13,7,8,6,12,Ret,-,-,Not set,- - -,0,0,Japan,,,,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alpha Dionkou,33,72,Fairly Professional,5276,,2037-06-30,1800.0,,Senegal (Senegalese Ligue 1),Senegalese Ligue 1,2035-01-04,0.775,12,11,11,8,12,12,8,10,8,12,11,7,9,14,12,11,12,11,10,12,15,11,4,5,4,10,8,5,9,11,3,11,10,10,8,10,,7.11,27,Not set,- - -,27,0,Senegal,907.0,32.997262149212865,0.0027378507871321013,4.0,302.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Shawn Adewoye,34,71,Fairly Determined,5270,0.011,2035-06-30,3000.0,,Spain (First Division),Spanish First Division,2034-07-24,3.4,14,13,14,11,12,13,8,15,8,12,12,8,14,15,10,14,13,10,11,12,15,8,6,9,6,11,13,7,7,14,7,12,11,12,5,7,Ret,6.55,1 (3),Not set,- - -,4,0,Spain,176.0,33.5482546201232,0.4517453798767967,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dimitrije Kamenović,34,74,Fairly Professional,5256,0.0,,,,Serbia,-,,3.8,12,12,13,11,13,12,5,13,9,13,12,9,14,13,7,10,15,9,9,8,14,8,8,8,4,9,12,8,9,12,5,12,10,12,7,12,FrA,-,-,Not set,- - -,0,0,Serbia,,,,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Miika Koskela,31,77,Balanced,5256,1.35,2035-12-31,725.0,0.24,Norway (First Division),Norwegian First Division,2031-01-20,0.9,11,12,12,9,14,10,7,10,6,13,12,9,12,4,11,11,18,12,14,11,12,12,4,8,5,11,14,6,3,12,4,11,8,10,3,5,,6.87,30,Not set,- - -,30,0,Norway,360.0,27.041067761806982,3.9589322381930185,3.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Saïdou Sow,32,72,Fairly Determined,5255,3.675,2036-06-30,11500.0,1.1,Spain (First Division),Spanish First Division,2034-04-08,3.9,12,13,14,12,14,12,8,11,12,13,12,9,13,15,12,13,14,13,12,10,15,10,4,10,5,11,13,6,9,13,5,15,12,9,7,7,,6.72,17,Not set,- - -,17,0,Spain,542.0,31.255304585900067,0.7446954140999316,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Novatus Miroshi,32,69,Balanced,5253,1.1,2036-06-30,7000.0,3.4,Portugal (Premier League),Portuguese Premier League,2034-06-30,6.0,13,13,14,11,13,12,11,11,9,13,13,11,13,11,11,11,9,10,12,11,13,10,7,6,4,8,8,6,10,11,10,12,11,12,8,12,,6.92,6 (3),Not set,- - -,9,0,Portugal,542.0,31.482546201232033,0.5174537987679672,3.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matias Peretz,26,72,Fairly Professional,5245,5.6,2037-12-31,12750.0,1.9,Argentina (Premier Division),Argentine Premier Division,2033-08-09,1.7,18,10,12,10,16,14,10,14,7,13,8,10,8,11,13,11,14,15,15,13,13,13,3,5,5,13,7,6,6,14,1,14,13,8,3,9,,-,-,Not set,- - -,0,0,Argentina,1091.0,24.5927446954141,1.4072553045859,4.0,490.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Frederick Reuter,27,74,Resolute,5244,36.5,2036-06-30,39000.0,4.4,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2032-02-02,24.5,10,18,11,9,16,15,7,9,9,13,9,6,8,15,15,12,16,17,12,11,15,13,3,6,5,9,15,5,4,15,1,14,8,9,6,3,Wnt,7.11,18,Not set,- - -,18,0,France,542.0,24.075975359342916,2.924024640657084,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emirhan Topçu,34,74,Fairly Determined,5242,0.15,2036-06-30,6000.0,,Spain (Second Division),Spanish Second Division,2034-07-26,30.0,15,16,14,13,16,14,6,12,9,14,12,10,13,16,10,12,15,11,10,11,16,9,3,5,5,10,14,3,5,15,4,15,11,12,6,5,,6.99,19,Not set,- - -,19,0,Spain,542.0,33.553730321697465,0.4462696783025325,4.0,447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
