Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Cape Verde,Country_Chile,Country_China,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_Eq. Guinea,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Iran,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Paraguay,Country_Poland,Country_Portugal,Country_Qatar,Country_Romania,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Slovenia,Country_South Africa,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_Venezuela,Country_nan
Ian Pike,26,72,Sporting,5855,41.0,2036-06-30,67000.0,25.0,England (Premier Division),English Premier Division,2032-06-21,23.0,13,15,16,14,7,14,17,5,13,7,9,15,12,6,14,13,13,13,12,12,14,13,6,15,13,14,9,8,4,4,10,7,15,13,4,9,,7.02,4 (3),Not set,- - -,7,0,England,542.0,23.45927446954141,2.54072553045859,3.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lucas Román,30,64,Fairly Professional,5853,4.949999999999999,2037-06-30,27000.0,3.9,Portugal (Premier League),Portuguese Premier League,2034-08-07,6.25,12,11,10,9,11,11,17,9,13,7,9,13,12,14,16,11,2,15,13,10,15,14,11,13,12,13,4,12,5,6,13,4,14,12,10,12,,7.00,2 (5),Not set,- - -,7,0,Portugal,907.0,29.586584531143053,0.4134154688569473,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nathanaël Mbuku,32,67,Balanced,5836,5.6,2036-06-30,27000.0,8.75,Spain (First Division),Spanish First Division,2034-01-21,14.5,9,12,13,12,9,12,15,6,13,8,12,13,12,13,14,12,5,12,10,8,16,12,11,13,9,13,7,8,9,8,11,7,13,12,10,12,,6.89,18,Not set,- - -,18,0,Spain,542.0,31.044490075290895,0.9555099247091033,3.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Jasper Hartog,28,70,Balanced,5832,14.5,2037-06-30,35500.0,8.0,Spain (Second Division),Spanish Second Division,2033-07-29,18.75,10,13,5,13,12,14,14,14,14,6,10,13,12,13,17,13,5,14,11,12,13,16,11,13,9,13,6,10,2,4,9,2,14,12,12,13,Wnt,7.39,15 (1),Not set,- - -,16,0,Spain,907.0,26.562628336755647,1.4373716632443532,3.0,447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
João Pedro,23,72,Fairly Determined,5817,21.75,2039-06-30,83000.0,14.5,Germany (Bundesliga),Bundesliga,2034-07-17,14.5,10,13,10,13,8,12,13,12,12,6,9,14,10,15,19,14,13,15,16,12,13,14,7,16,11,11,7,8,7,7,5,4,14,14,3,13,,6.94,5 (15),Not set,- - -,20,0,Germany,1637.0,22.529089664613277,0.47091033538672145,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luca Bindi,23,70,Resolute,5814,46.5,2037-06-30,85000.0,33.5,England (Premier Division),English Premier Division,2032-09-01,44.0,9,13,8,15,6,14,16,8,15,6,8,14,13,15,16,13,3,14,16,12,13,15,11,15,16,13,8,11,2,4,12,3,16,14,11,12,Wnt,6.84,3 (10),Not set,- - -,13,0,England,907.0,20.65639972621492,2.3436002737850785,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dilan Markanday,33,70,Fairly Professional,5809,0.99,2035-06-30,6000.0,1.8,Netherlands (Keuken Kampioen Divisie),Keuken Kampioen Divisie,2032-06-29,6.25,10,12,10,12,10,10,14,7,12,9,12,12,12,10,12,13,7,11,11,7,13,14,9,13,12,12,7,11,2,7,8,6,14,11,10,11,Int,6.95,18,Not set,- - -,18,0,Netherlands,176.0,30.481177275838466,2.518822724161533,4.0,438.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Masaya Shibayama,32,63,Balanced,5799,0.24,2036-06-30,7500.0,0.525,Portugal (Premier League),Portuguese Premier League,2034-05-06,0.85,12,13,6,10,9,13,12,5,15,7,9,13,12,7,14,9,7,12,11,10,11,12,3,12,11,14,10,4,6,8,9,11,13,13,12,12,ESC,7.13,15,Not set,- - -,15,0,Portugal,542.0,31.33196440793977,0.6680355920602327,3.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cobel Sow,28,68,Perfectionist,5786,23.0,2038-06-30,120000.0,11.5,Portugal (Premier League),Portuguese Premier League,2033-07-10,20.5,11,14,8,15,11,15,16,11,14,9,12,15,14,15,18,14,7,15,13,12,14,15,12,15,11,15,9,13,5,7,13,6,16,13,14,14,,7.00,6 (17),Not set,- - -,23,0,Portugal,1272.0,26.510609171800137,1.4893908281998631,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joel Ndala,28,70,Balanced,5782,6.5,2036-06-30,4300.0,0.525,U.A.E. (Pro League),UAE Professional League,2034-01-05,1.8,6,11,6,9,10,9,15,7,12,8,8,11,13,14,16,14,5,16,12,9,13,15,7,16,10,14,7,10,5,7,5,6,13,13,8,9,,7.53,24,Not set,- - -,24,0,U.A.E.,542.0,27.000684462696782,0.999315537303217,3.0,452.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Franck Surdez,32,74,Balanced,5770,1.7249999999999999,2035-06-30,21500.0,6.0,Spain (First Division),Spanish First Division,2032-07-01,19.25,8,15,7,13,12,14,12,7,14,8,12,13,13,12,14,12,14,13,10,8,13,13,9,12,11,13,10,8,4,7,6,6,14,12,7,13,,6.68,5 (11),Not set,- - -,16,0,Spain,176.0,29.48665297741273,2.513347022587269,3.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Ilyes Hamache,31,70,Balanced,5764,,2036-06-30,4800.0,,Algeria (League 1),Algerian League 1,2034-09-01,3.0,11,13,11,14,10,12,13,9,15,6,9,12,12,3,13,11,8,13,12,7,8,13,9,12,9,11,7,13,5,5,8,6,13,15,9,11,,7.93,18,Not set,- - -,18,0,Algeria,542.0,30.655030800821354,0.34496919917864477,3.0,426.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
João Marques,32,70,Resolute,5759,,2036-11-30,23000.0,,Sweden (Premier Division),Swedish Premier Division,2033-11-18,3.8,16,13,15,12,12,13,14,7,14,8,13,15,13,16,13,13,8,15,12,12,12,14,11,11,12,14,10,11,5,8,7,11,14,12,10,12,,-,-,Not set,- - -,0,0,Sweden,695.0,30.869267624914443,1.1307323750855578,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Kevin,32,69,Fairly Determined,5753,,2036-06-30,150000.0,16.5,Saudi Arabia (Saudi Pro League),Saudi Professional League,2034-01-03,36.0,14,13,11,12,9,13,15,7,16,8,10,14,12,16,15,15,7,14,10,10,15,13,14,12,16,15,9,12,2,8,13,7,13,13,16,15,Inj,7.52,27 (1),Not set,- - -,28,0,Saudi Arabia,542.0,30.99520876112252,1.0047912388774811,4.0,476.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Antonio Aranda,34,68,Spirited,5750,0.0275,2035-12-31,2800.0,,Norway (First Division),Norwegian First Division,2034-12-28,3.9,8,10,13,13,9,12,16,8,14,4,11,13,7,14,10,13,6,8,7,6,15,10,10,12,8,14,6,8,4,5,11,7,14,13,9,10,,7.11,16 (1),Not set,- - -,17,0,Norway,360.0,33.97809719370294,0.02190280629705681,4.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ryan Giles,34,72,Fairly Professional,5745,0.041,2035-06-30,3500.0,,England (Sky Bet League One),Sky Bet League One,2033-08-24,13.25,10,12,8,12,13,12,13,11,12,9,9,14,12,13,11,10,13,11,10,9,13,12,11,10,8,14,7,11,9,10,11,8,14,12,9,14,Wnt,6.75,18 (11),Not set,- - -,29,0,England,176.0,32.63381245722108,1.3661875427789185,4.0,433.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matías Barreiro,25,69,Fickle,5723,13.25,2035-12-31,72000.0,7.0,Brazil (First Division),Brazilian National First Division,2032-03-07,7.0,9,11,7,11,12,11,15,9,15,6,8,15,10,15,19,17,8,15,13,11,14,15,10,16,11,14,12,11,4,3,8,1,15,11,5,15,,-,-,Not set,- - -,0,0,Brazil,360.0,22.169062286105408,2.830937713894593,2.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jonathan Dubasin,34,71,Balanced,5710,0.0,2035-06-30,240.0,,France (National 2 - C),French National 2 - C,2034-09-01,11.0,12,12,12,12,12,12,15,10,14,8,11,12,12,11,9,10,11,9,8,6,14,8,11,11,11,12,8,12,7,4,8,5,12,11,3,12,Ret,6.98,10 (1),Not set,- - -,11,0,France,176.0,33.65503080082136,0.34496919917864477,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emiliano Viveros,32,70,Resolute,5709,1.1,2035-12-31,13000.0,6.25,Colombia (First Division),Colombian First Division,2034-10-01,5.25,13,13,7,13,12,16,12,7,16,12,12,14,11,17,14,12,8,12,14,12,14,13,10,12,10,13,10,9,5,10,9,8,14,13,7,10,,7.01,38 (2),Not set,- - -,40,0,Colombia,360.0,31.737166324435318,0.26283367556468173,4.0,469.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rômulo Cardoso,32,76,Balanced,5701,3.1374999999999997,2035-12-31,20000.0,3.5,Brazil (First Division),Brazilian National First Division,2031-01-21,3.0,9,12,9,12,11,12,13,12,12,10,11,13,10,13,11,11,15,12,10,10,14,12,5,10,13,13,8,10,3,4,6,4,14,12,12,10,Wnt,-,-,Not set,- - -,0,0,Brazil,360.0,28.043805612594113,3.9561943874058865,3.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kadan Young,28,72,Fairly Loyal,5689,29.0,2038-06-30,47500.0,25.0,England (Premier Division),English Premier Division,2034-06-27,25.0,12,12,5,10,8,12,16,6,11,8,9,11,12,7,17,16,12,15,11,14,16,15,9,13,8,12,7,11,7,8,9,8,12,15,3,13,,6.90,19 (2),Not set,- - -,21,0,England,1272.0,27.474332648870636,0.5256673511293635,3.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Esteban Martínez,23,70,Fairly Determined,5687,38.0,2038-06-30,89000.0,8.5,England (Premier Division),English Premier Division,2033-07-17,8.5,7,12,9,14,10,14,14,16,14,10,12,14,15,15,16,13,9,13,14,13,13,14,10,13,10,13,12,11,8,12,10,10,14,14,7,14,Wnt,7.34,21 (1),Not set,- - -,22,0,England,1272.0,21.529774127310063,1.4702258726899384,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brian Aguirre,31,69,Fairly Professional,5683,,2036-06-30,8750.0,,England (Sky Bet Championship),Sky Bet Championship,2034-07-21,15.75,6,13,11,12,11,12,15,13,14,10,13,14,10,13,13,12,5,13,11,10,13,13,10,14,12,13,6,12,3,4,10,4,14,13,8,12,,7.26,25,Not set,- - -,25,0,England,542.0,30.540041067761805,0.459958932238193,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jayden Nelson,32,68,Balanced,5681,,2036-12-31,4000.0,1.7,U.S.A. (MLS),Major League Soccer,2034-12-14,1.4,10,12,11,11,10,9,15,7,13,10,12,13,14,13,16,11,6,14,10,8,14,14,9,12,11,12,8,11,4,10,8,7,12,11,4,13,,-,-,Not set,- - -,0,0,U.S.A.,726.0,31.939767282683093,0.06023271731690623,3.0,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Valentin Mihăilă,34,71,Balanced,5678,0.0625,2036-06-30,2900.0,,Romania (First League),Romanian First League,2034-04-01,14.5,7,12,8,10,9,12,14,6,12,6,11,13,13,13,12,8,8,10,7,3,11,9,8,8,11,13,7,9,3,6,7,6,13,12,4,12,,6.60,17,Not set,- - -,17,0,Romania,542.0,33.23613963039014,0.7638603696098563,3.0,453.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stefan Mitrović,32,72,Spirited,5668,2.2,2036-06-30,13000.0,,Türkiye (Super League),Turkish Super League,2033-07-11,1.5,9,12,10,12,10,11,12,11,12,8,10,12,12,12,14,9,10,13,9,8,12,12,9,12,11,12,10,11,7,7,10,8,12,12,9,12,,6.89,17,Not set,- - -,17,0,Türkiye,542.0,30.51334702258727,1.486652977412731,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tristan van Gilst,31,74,Fairly Determined,5665,0.0175,2035-06-30,3300.0,,South Africa (South African Premiership),South African Premier Soccer League,2034-07-08,1.8,5,7,7,11,9,14,16,10,14,7,8,12,12,16,14,8,15,13,12,6,15,13,9,11,12,13,7,8,5,6,9,5,14,9,3,10,,7.35,19,Not set,- - -,19,0,South Africa,176.0,30.50444900752909,0.49555099247091033,4.0,437.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Luis Miguel Ángulo,30,69,Fairly Determined,5663,10.75,2036-12-31,36000.0,0.875,Argentina (Premier Division),Argentine Premier Division,2033-01-19,0.925,8,13,11,12,12,12,14,12,15,8,11,12,12,15,17,13,3,13,14,12,14,15,12,13,10,14,7,13,7,10,6,10,13,12,2,15,,-,-,Not set,- - -,0,0,Argentina,726.0,28.039698836413415,1.9603011635865846,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
